,datetime,eo_code,motohours
23144,2021-12-20,100000028868,95730.76
23147,2021-12-20,100000062399,60610.899
23150,2021-12-20,100000065974,81524.292
23151,2021-12-20,100000062398,58758.819
23153,2021-12-20,100000065969,78976.461
23154,2021-12-20,100000008674,29877.98
23155,2021-12-20,100000008673,30589.54
23157,2021-12-20,100000065643,69538.041
23158,2021-12-20,100000065641,70662.438
23160,2021-12-20,100000065640,70068.816
23161,2021-12-20,100000065639,71845.795
23163,2021-12-20,100000065638,69858.939
23165,2021-12-20,100000065637,72587.261
23167,2021-12-20,100000065636,57780.635
23169,2021-12-20,100000065635,60529.243
23171,2021-12-20,100000065634,59272.306
23173,2021-12-20,100000065633,57841.776
23175,2021-12-20,100000065632,57809.182
23177,2021-12-20,100000065631,57072.893
23179,2021-12-20,100000065630,60518.105
23181,2021-12-20,100000065629,60705.062
23183,2021-12-20,100000065628,53434.379
23185,2021-12-20,100000065627,61176.831
23187,2021-12-20,100000065626,62634.021
23189,2021-12-20,100000065625,60013.536
23191,2021-12-20,100000065624,61834.807
23193,2021-12-20,100000065623,63543.095
23195,2021-12-20,100000065622,81914.12
23197,2021-12-20,100000065620,84068.012
23199,2021-12-20,100000065619,79484.316
23201,2021-12-20,100000065618,83978.813
23203,2021-12-20,100000065617,82412.935
23204,2021-12-20,100000065616,85844.289
23206,2021-12-20,100000065615,83931.017
23208,2021-12-20,100000065614,84722.944
23210,2021-12-20,100000065613,85538.867
23212,2021-12-20,100000065612,86775.959
23214,2021-12-20,100000065611,84754.776
23216,2021-12-20,100000065609,81626.956
23218,2021-12-20,100000065608,83815.242
23220,2021-12-20,100000065607,83397.082
23222,2021-12-20,100000065606,88739.937
23227,2021-12-20,100000065979,41489.427
23229,2021-12-20,100000065978,41657.371
23231,2021-12-20,100000065977,40821.546
23233,2021-12-20,100000065976,82504.696
23235,2021-12-20,100000065975,78451.701
23238,2021-12-20,100000065972,82088.126
23240,2021-12-20,100000065971,82050.227
23242,2021-12-20,100000065970,84123.452
23245,2021-12-20,100000065968,81950.626
23247,2021-12-20,100000065967,79202.508
23251,2021-12-20,100000062397,61752.628
23253,2021-12-20,100000062396,61464.539
23255,2021-12-20,100000062395,61458.118
23257,2021-12-20,100000062394,63869.147
23259,2021-12-20,100000062393,58552.814
23261,2021-12-20,100000062392,63778.392
23263,2021-12-20,100000062391,63451.844
23265,2021-12-20,100000062390,65099.753
23267,2021-12-20,100000062389,55046.867
23269,2021-12-20,100000062388,57716.906
23271,2021-12-20,100000062387,54869.672
23273,2021-12-20,100000062386,54749.8
23275,2021-12-20,100000062385,51122.124
23277,2021-12-20,100000062384,78612.256
23279,2021-12-20,100000062383,80418.72
23281,2021-12-20,100000062382,79272.353
23283,2021-12-20,100000062381,80438.008
23285,2021-12-20,100000062380,79316.063
23287,2021-12-20,100000062379,94670.212
23289,2021-12-20,100000062378,95217.169
23291,2021-12-20,100000062377,95445.667
23293,2021-12-20,100000062376,93914.294
23295,2021-12-20,100000062373,95813.054
23297,2021-12-20,100000062372,95804.15
23299,2021-12-20,100000062371,96710.909
23301,2021-12-20,100000062370,100384.144
23302,2021-12-20,100000062369,96808.789
23304,2021-12-20,100000028868,95720.258
23305,2021-12-19,100000062392,63768.045
23306,2021-12-19,100000062379,94660.555
23308,2021-12-19,100000065640,70057.436
23310,2021-12-19,100000065639,71834.975
23312,2021-12-19,100000065622,81902.41
23315,2021-12-19,100000065970,84123.452
23316,2021-12-19,100000065619,79473.487
23319,2021-12-19,100000065618,83966.813
23320,2021-12-19,100000065617,82401.075
23322,2021-12-19,100000065967,79190.748
23324,2021-12-19,100000065611,84743.476
23327,2021-12-19,100000065636,57768.635
23328,2021-12-19,100000065633,57830.496
23331,2021-12-19,100000065631,57061.113
23333,2021-12-19,100000065624,61829.147
23334,2021-12-19,100000062399,60599.834
23336,2021-12-19,100000062396,61453.615
23339,2021-12-19,100000062388,57704.986
23340,2021-12-19,100000062387,54859.352
23343,2021-12-19,100000062386,54744.81
23345,2021-12-19,100000062385,51110.144
23346,2021-12-19,100000065630,60506.405
23348,2021-12-19,100000065628,53422.379
23350,2021-12-19,100000065626,62622.181
23353,2021-12-19,100000065623,63543.095
23355,2021-12-19,100000062398,58747.692
23356,2021-12-19,100000062382,79262.944
23359,2021-12-19,100000062381,80426.398
23361,2021-12-19,100000065974,81513.371
23362,2021-12-19,100000065969,78966.131
23364,2021-12-19,100000065968,81939.475
23367,2021-12-19,100000065616,85832.289
23369,2021-12-19,100000065609,81614.956
23371,2021-12-19,100000065608,83803.242
23374,2021-12-19,100000062377,95434.773
23375,2021-12-19,100000062373,95802.148
23377,2021-12-19,100000062372,95792.19
23380,2021-12-19,100000062370,100372.144
23382,2021-12-19,100000062380,79304.063
23383,2021-12-19,100000065979,41478.752
23385,2021-12-19,100000065978,41646.532
23388,2021-12-19,100000065976,82492.706
23389,2021-12-19,100000065971,82038.477
23392,2021-12-19,100000065620,84059.262
23393,2021-12-19,100000065615,83919.017
23395,2021-12-19,100000065614,84710.944
23397,2021-12-19,100000065613,85527.717
23399,2021-12-19,100000065612,86763.959
23402,2021-12-19,100000065607,83385.082
23404,2021-12-19,100000062378,95205.439
23405,2021-12-19,100000062376,93902.304
23407,2021-12-19,100000062371,96698.989
23409,2021-12-19,100000028868,95710.698
23411,2021-12-19,100000065634,59262.372
23412,2021-12-19,100000065637,72575.261
23414,2021-12-19,100000062397,61740.728
23416,2021-12-19,100000062394,63857.287
23419,2021-12-19,100000062393,58541.719
23421,2021-12-19,100000062389,55035.717
23422,2021-12-19,100000065643,69526.041
23424,2021-12-19,100000065641,70650.438
23428,2021-12-19,100000065977,40810.631
23430,2021-12-19,100000062369,96796.809
23432,2021-12-19,100000062384,78601.583
23435,2021-12-19,100000062383,80407.43
23437,2021-12-19,100000065975,78439.761
23438,2021-12-19,100000065972,82076.256
23440,2021-12-19,100000065638,69847.379
23442,2021-12-19,100000065635,60517.243
23445,2021-12-19,100000065632,57797.182
23447,2021-12-19,100000065629,60693.062
23449,2021-12-19,100000065627,61164.831
23451,2021-12-19,100000065625,60002.536
23453,2021-12-19,100000062395,61446.138
23455,2021-12-19,100000062391,63440.204
23457,2021-12-19,100000062390,65088.881
23459,2021-12-19,100000065606,88732.937
23461,2021-12-19,100000065967,79180.627
23462,2021-12-19,100000008674,29865.98
23463,2021-12-19,100000008673,30577.54
23464,2021-12-19,100000008674,29854.83
23465,2021-12-19,100000008673,30566.87
23466,2021-12-18,100000008674,29842.83
23467,2021-12-18,100000008673,30554.87
23468,2021-12-18,100000008674,29831.69
23469,2021-12-18,100000008673,30543.62
23470,2021-12-19,100000065979,41466.852
23473,2021-12-19,100000065978,41634.542
23475,2021-12-19,100000062384,78589.803
23477,2021-12-19,100000065620,84048.692
23479,2021-12-19,100000065614,84698.964
23481,2021-12-19,100000065607,83373.292
23483,2021-12-19,100000062372,95780.61
23485,2021-12-19,100000062370,100361.144
23487,2021-12-19,100000028868,95698.828
23488,2021-12-19,100000062391,63431.411
23491,2021-12-19,100000065637,72563.261
23493,2021-12-19,100000065627,61152.831
23494,2021-12-19,100000065634,59250.372
23497,2021-12-19,100000065632,57785.182
23500,2021-12-19,100000065625,59990.536
23502,2021-12-19,100000062394,63845.407
23504,2021-12-19,100000062393,58529.819
23505,2021-12-19,100000062392,63756.908
23508,2021-12-19,100000062390,65079.144
23510,2021-12-19,100000062389,55025.849
23512,2021-12-19,100000062387,54850.562
23514,2021-12-19,100000065975,78427.921
23515,2021-12-19,100000065971,82028.888
23517,2021-12-19,100000065970,84118.812
23519,2021-12-19,100000065619,79464.377
23522,2021-12-19,100000065613,85515.717
23524,2021-12-19,100000065612,86752.769
23526,2021-12-19,100000065611,84731.476
23527,2021-12-19,100000065606,88721.937
23531,2021-12-19,100000062376,93891.923
23533,2021-12-19,100000062371,96687.339
23535,2021-12-19,100000062369,96784.909
23537,2021-12-19,100000065643,69514.161
23539,2021-12-19,100000065641,70639.138
23540,2021-12-19,100000065640,70047.456
23543,2021-12-19,100000065639,71823.185
23545,2021-12-19,100000065977,40798.881
23547,2021-12-19,100000065624,61819.147
23548,2021-12-19,100000065623,63543.095
23551,2021-12-19,100000062399,60588.134
23553,2021-12-19,100000062398,58735.732
23554,2021-12-19,100000062396,61453.515
23557,2021-12-19,100000062395,61434.168
23559,2021-12-19,100000062388,57693.066
23561,2021-12-19,100000062386,54735.536
23563,2021-12-19,100000062383,80404.15
23564,2021-12-19,100000062381,80416.738
23566,2021-12-19,100000065622,81891.14
23568,2021-12-19,100000065974,81501.711
23571,2021-12-19,100000065972,82064.576
23572,2021-12-19,100000065969,78954.271
23574,2021-12-19,100000065618,83954.913
23576,2021-12-19,100000065617,82389.075
23578,2021-12-19,100000065616,85820.289
23581,2021-12-19,100000065609,81602.956
23585,2021-12-19,100000065638,69835.379
23587,2021-12-19,100000062379,94649.74
23589,2021-12-19,100000062377,95422.893
23591,2021-12-19,100000062373,95790.578
23593,2021-12-19,100000065636,57756.635
23595,2021-12-19,100000065635,60505.243
23597,2021-12-19,100000065633,57818.496
23599,2021-12-19,100000065631,57049.113
23600,2021-12-19,100000065630,60494.405
23603,2021-12-19,100000065629,60681.162
23604,2021-12-19,100000065628,53410.379
23606,2021-12-19,100000065626,62611.141
23608,2021-12-19,100000062397,61730.088
23610,2021-12-19,100000062385,51098.184
23613,2021-12-19,100000062382,79251.274
23615,2021-12-19,100000065976,82490.066
23617,2021-12-19,100000065968,81927.635
23619,2021-12-19,100000065615,83907.017
23621,2021-12-19,100000065608,83791.242
23624,2021-12-19,100000062380,79292.203
23626,2021-12-19,100000062378,95196.282
23627,2021-12-18,100000065625,59978.536
23628,2021-12-18,100000062370,100351.021
23630,2021-12-18,100000065643,69514.041
23631,2021-12-18,100000065641,70627.138
23634,2021-12-18,100000065640,70035.456
23635,2021-12-18,100000062392,63746.708
23638,2021-12-18,100000062391,63419.701
23639,2021-12-18,100000062390,65074.414
23641,2021-12-18,100000065632,57773.642
23644,2021-12-18,100000065626,62599.251
23647,2021-12-18,100000062372,95769.87
23649,2021-12-18,100000065606,88709.937
23651,2021-12-18,100000062384,78577.923
23652,2021-12-18,100000065619,79452.377
23655,2021-12-18,100000065977,40786.901
23656,2021-12-18,100000065639,71812.435
23658,2021-12-18,100000065636,57744.635
23661,2021-12-18,100000065634,59238.802
23663,2021-12-18,100000065631,57037.113
23665,2021-12-18,100000065630,60482.405
23666,2021-12-18,100000065624,61807.147
23669,2021-12-18,100000065623,63543.095
23671,2021-12-18,100000062396,61441.815
23672,2021-12-18,100000062376,93880.063
23675,2021-12-18,100000062373,95779.65
23677,2021-12-18,100000062371,96675.429
23680,2021-12-18,100000028868,95686.878
23682,2021-12-18,100000062389,55014.209
23683,2021-12-18,100000062387,54838.672
23686,2021-12-18,100000065970,84106.982
23687,2021-12-18,100000065969,78945.371
23689,2021-12-18,100000065620,84037.649
23692,2021-12-18,100000065617,82377.125
23693,2021-12-18,100000065614,84688.117
23695,2021-12-18,100000065613,85503.717
23698,2021-12-18,100000065611,84720.206
23700,2021-12-18,100000065609,81590.956
23702,2021-12-18,100000065607,83361.292
23704,2021-12-18,100000065618,83944.363
23706,2021-12-18,100000065967,79169.767
23707,2021-12-18,100000065976,82490.066
23709,2021-12-18,100000065622,81880.01
23711,2021-12-18,100000062383,80404.15
23713,2021-12-18,100000065633,57807.496
23716,2021-12-18,100000065629,60669.302
23718,2021-12-18,100000065627,61140.831
23719,2021-12-18,100000062399,60576.144
23721,2021-12-18,100000062397,61719.328
23724,2021-12-18,100000062388,57681.086
23725,2021-12-18,100000065979,41455.954
23727,2021-12-18,100000065978,41623.63
23729,2021-12-18,100000065638,69823.379
23731,2021-12-18,100000065637,72551.261
23733,2021-12-18,100000062398,58724.754
23736,2021-12-18,100000062395,61423.505
23737,2021-12-18,100000062394,63833.437
23740,2021-12-18,100000062393,58518.114
23742,2021-12-18,100000062386,54723.826
23744,2021-12-18,100000062385,51086.184
23745,2021-12-18,100000062379,94639.84
23748,2021-12-18,100000062378,95185.468
23749,2021-12-18,100000062377,95410.933
23751,2021-12-18,100000062369,96778.299
23754,2021-12-18,100000062382,79240.197
23755,2021-12-18,100000062381,80415.928
23757,2021-12-18,100000065975,78417.452
23760,2021-12-18,100000065974,81490.814
23762,2021-12-18,100000065972,82054.443
23763,2021-12-18,100000065971,82018.115
23765,2021-12-18,100000065968,81915.915
23767,2021-12-18,100000065616,85809.419
23769,2021-12-18,100000065615,83899.587
23772,2021-12-18,100000065612,86740.769
23773,2021-12-18,100000065608,83779.242
23776,2021-12-18,100000062380,79280.833
23777,2021-12-18,100000065635,60493.733
23779,2021-12-18,100000065628,53398.379
23785,2021-12-18,100000065968,81904.315
23787,2021-12-18,100000065607,83349.292
23788,2021-12-18,100000062397,61707.378
23789,2021-12-17,100000008674,29819.69
23790,2021-12-17,100000008673,30531.62
23792,2021-12-18,100000065977,40774.981
23794,2021-12-18,100000065622,81869.5
23796,2021-12-18,100000065970,84096.739
23798,2021-12-18,100000065619,79440.377
23800,2021-12-18,100000065617,82365.525
23802,2021-12-18,100000065967,79157.817
23803,2021-12-18,100000065611,84708.206
23806,2021-12-18,100000065606,88697.937
23808,2021-12-18,100000065641,70615.908
23810,2021-12-18,100000065640,70027.306
23812,2021-12-18,100000065639,71800.715
23814,2021-12-18,100000065636,57732.635
23815,2021-12-18,100000065633,57795.496
23818,2021-12-18,100000065632,57761.642
23819,2021-12-18,100000065626,62587.751
23822,2021-12-18,100000065624,61795.147
23823,2021-12-18,100000062396,61430.095
23825,2021-12-18,100000062388,57669.466
23828,2021-12-18,100000062387,54828.312
23829,2021-12-18,100000062382,79228.237
23830,2021-12-18,100000062381,80407.598
23833,2021-12-18,100000065974,81478.844
23834,2021-12-18,100000065969,78934.658
23837,2021-12-18,100000065616,85798.419
23838,2021-12-18,100000065614,84677.537
23841,2021-12-18,100000065609,81578.956
23843,2021-12-18,100000065608,83768.309
23844,2021-12-18,100000062380,79269.023
23846,2021-12-18,100000062386,54713.336
23848,2021-12-18,100000062385,51075.807
23851,2021-12-18,100000065623,63543.095
23853,2021-12-18,100000062398,58712.754
23855,2021-12-18,100000065631,57025.113
23856,2021-12-18,100000065630,60470.865
23858,2021-12-18,100000065628,53386.379
23861,2021-12-18,100000062379,94627.87
23863,2021-12-18,100000062377,95399.754
23865,2021-12-18,100000062373,95768.02
23866,2021-12-18,100000062372,95758.439
23869,2021-12-18,100000062370,100340.964
23871,2021-12-18,100000028868,95676.904
23873,2021-12-18,100000065979,41444.064
23874,2021-12-18,100000065976,82487.356
23877,2021-12-18,100000065971,82006.245
23879,2021-12-18,100000065620,84025.649
23880,2021-12-18,100000065615,83889.417
23882,2021-12-18,100000065613,85492.687
23884,2021-12-18,100000065612,86728.979
23888,2021-12-18,100000065634,59227.802
23892,2021-12-18,100000062394,63821.957
23894,2021-12-18,100000062393,58506.474
23895,2021-12-18,100000062389,55003.069
23898,2021-12-18,100000062378,95173.918
23899,2021-12-18,100000062376,93868.113
23902,2021-12-18,100000062371,96675.249
23903,2021-12-18,100000062369,96766.629
23906,2021-12-18,100000065975,78405.892
23908,2021-12-18,100000065972,82042.663
23911,2021-12-18,100000065618,83932.963
23912,2021-12-18,100000062392,63735.987
23914,2021-12-18,100000062391,63407.711
23915,2021-12-18,100000062390,65064.204
23917,2021-12-18,100000062384,78566.963
23920,2021-12-18,100000062383,80404.15
23922,2021-12-18,100000065627,61129.381
23924,2021-12-18,100000065625,59967.68
23925,2021-12-18,100000062399,60564.774
23928,2021-12-18,100000062395,61411.615
23930,2021-12-18,100000065635,60485.083
23932,2021-12-18,100000065629,60657.752
23935,2021-12-18,100000065978,41612.34
23938,2021-12-18,100000065638,69811.379
23940,2021-12-18,100000065637,72539.851
23942,2021-12-18,100000065643,69502.721
23943,2021-12-17,100000065978,41601.16
23944,2021-12-17,100000062382,79216.247
23946,2021-12-17,100000065643,69490.721
23948,2021-12-17,100000065641,70603.908
23950,2021-12-17,100000065640,70016.385
23952,2021-12-17,100000065639,71790.025
23954,2021-12-17,100000065638,69799.379
23956,2021-12-17,100000065637,72536.131
23958,2021-12-17,100000065636,57720.635
23960,2021-12-17,100000065635,60473.273
23962,2021-12-17,100000065634,59215.802
23964,2021-12-17,100000065633,57783.496
23966,2021-12-17,100000065632,57749.672
23968,2021-12-17,100000065631,57013.113
23970,2021-12-17,100000065630,60458.865
23972,2021-12-17,100000065629,60646.162
23974,2021-12-17,100000065628,53374.379
23976,2021-12-17,100000065627,61117.381
23978,2021-12-17,100000065626,62575.751
23980,2021-12-17,100000065625,59955.68
23982,2021-12-17,100000065624,61783.147
23984,2021-12-17,100000065623,63543.095
23986,2021-12-17,100000065622,81857.7
23988,2021-12-17,100000065620,84014.119
23990,2021-12-17,100000065619,79429.437
23992,2021-12-17,100000065618,83922.45
23994,2021-12-17,100000065617,82353.595
23996,2021-12-17,100000065616,85786.419
23998,2021-12-17,100000065615,83877.417
24000,2021-12-17,100000065614,84665.537
24002,2021-12-17,100000065613,85481.127
