Документ измерений,Дата,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
26797833,11/14/2021,"1076472,166",км,100000065622
26797822,11/14/2021,"81229,320",МТЧ,100000065622
26797813,11/14/2021,"1123513,060",км,100000065620
26797795,11/14/2021,"83340,688",МТЧ,100000065620
26797783,11/14/2021,"1030224,474",км,100000065619
26797771,11/14/2021,"78829,902",МТЧ,100000065619
26797758,11/14/2021,"1107400,488",км,100000065618
26797727,11/14/2021,"83230,334",МТЧ,100000065618
26797649,11/14/2021,"1081652,588",км,100000065617
26797628,11/14/2021,"81638,746",МТЧ,100000065617
26797693,11/14/2021,"1123884,305",км,100000065616
26797538,11/14/2021,"85053,089",МТЧ,100000065616
26797672,11/14/2021,"1075621,094",км,100000065615
26797659,11/14/2021,"83410,682",МТЧ,100000065615
26797636,11/14/2021,"1086642,164",км,100000065614
26797615,11/14/2021,"83895,057",МТЧ,100000065614
26797560,11/14/2021,"1129163,450",км,100000065613
26797588,11/14/2021,"84739,189",МТЧ,100000065613
26797571,11/14/2021,"1144584,811",км,100000065612
26797430,11/14/2021,"85981,340",МТЧ,100000065612
26797547,11/14/2021,"1085125,656",км,100000065611
26797525,11/14/2021,"83916,876",МТЧ,100000065611
26797513,11/14/2021,"1121392,240",км,100000065609
26797496,11/14/2021,"80811,681",МТЧ,100000065609
26797400,11/14/2021,"1072199,182",км,100000065608
26797475,11/14/2021,"82983,179",МТЧ,100000065608
26797369,11/14/2021,"1082791,282",км,100000065607
26797433,11/14/2021,"82581,512",МТЧ,100000065607
26797415,11/14/2021,"1166213,466",км,100000065606
26797406,11/14/2021,"87913,387",МТЧ,100000065606
26795297,11/14/2021,"40957,112",МТЧ,100000065981
26795230,11/14/2021,"518463,591",км,100000065980
26795266,11/14/2021,"41424,903",МТЧ,100000065980
26795249,11/14/2021,"510263,779",км,100000065979
26795236,11/14/2021,"40690,753",МТЧ,100000065979
26795216,11/14/2021,"503916,185",км,100000065978
26795202,11/14/2021,"40883,161",МТЧ,100000065978
26795192,11/14/2021,"504189,651",км,100000065977
26795181,11/14/2021,"40030,297",МТЧ,100000065977
26795171,11/14/2021,"1062663,978",км,100000065976
26795161,11/14/2021,"81757,114",МТЧ,100000065976
26795153,11/14/2021,"987586,838",км,100000065975
26795138,11/14/2021,"77654,023",МТЧ,100000065975
26795118,11/14/2021,"1001672,203",км,100000065974
26795097,11/14/2021,"80764,239",МТЧ,100000065974
26794980,11/14/2021,"1049220,887",км,100000065972
26795035,11/14/2021,"81311,849",МТЧ,100000065972
26794960,11/14/2021,"1016492,480",км,100000065971
26795014,11/14/2021,"81249,911",МТЧ,100000065971
26795003,11/14/2021,"1088421,185",км,100000065970
26794992,11/14/2021,"83483,512",МТЧ,100000065970
26794982,11/14/2021,"1021559,180",км,100000065969
26794965,11/14/2021,"78198,365",МТЧ,100000065969
26794945,11/14/2021,"1062723,174",км,100000065968
26794819,11/14/2021,"81163,240",МТЧ,100000065968
26794918,11/14/2021,"1013690,189",км,100000065967
26794899,11/14/2021,"78398,907",МТЧ,100000065967
26794877,11/14/2021,"753787,889",км,100000062399
26794790,11/14/2021,"59875,314",МТЧ,100000062399
26794770,11/14/2021,"751223,016",км,100000062398
26794804,11/14/2021,"58020,085",МТЧ,100000062398
26794793,11/14/2021,"796407,547",км,100000062397
26794775,11/14/2021,"60987,129",МТЧ,100000062397
26794756,11/14/2021,"777236,236",км,100000062396
26794746,11/14/2021,"60673,372",МТЧ,100000062396
26794728,11/14/2021,"795351,302",км,100000062395
26794706,11/14/2021,"60660,062",МТЧ,100000062395
26794640,11/14/2021,"801779,480",км,100000062394
26794673,11/14/2021,"751104,513",км,100000062393
26794663,11/14/2021,"57766,454",МТЧ,100000062393
26794653,11/14/2021,"806374,529",км,100000062392
26794641,11/14/2021,"63170,196",МТЧ,100000062392
26794627,11/14/2021,"795446,632",км,100000062391
26794608,11/14/2021,"62664,851",МТЧ,100000062391
26794538,11/14/2021,"843967,313",км,100000062390
26794523,11/14/2021,"64348,681",МТЧ,100000062390
26794513,11/14/2021,"722390,964",км,100000062389
26794498,11/14/2021,"54336,486",МТЧ,100000062389
26794481,11/14/2021,"738950,361",км,100000062388
26794474,11/14/2021,"56904,662",МТЧ,100000062388
26794456,11/14/2021,"698005,919",км,100000062387
26794438,11/14/2021,"54096,596",МТЧ,100000062387
26794415,11/14/2021,"702634,975",км,100000062386
26794340,11/14/2021,"53952,435",МТЧ,100000062386
26794387,11/14/2021,"691405,551",км,100000062385
26794373,11/14/2021,"50318,846",МТЧ,100000062385
26794362,11/14/2021,"959875,263",км,100000062384
26794354,11/14/2021,"77805,315",МТЧ,100000062384
26794344,11/14/2021,"1022247,523",км,100000062383
26794319,11/14/2021,"79858,004",МТЧ,100000062383
26794270,11/14/2021,"1038409,941",км,100000062382
26794304,11/14/2021,"78485,794",МТЧ,100000062382
26794288,11/14/2021,"1007478,265",км,100000062381
26794273,11/14/2021,"79652,084",МТЧ,100000062381
26794241,11/14/2021,"78511,661",МТЧ,100000062380
26794218,11/14/2021,"1213573,729",км,100000062379
26794201,11/14/2021,"93917,604",МТЧ,100000062379
26794193,11/14/2021,"1178710,369",км,100000062378
26794100,11/14/2021,"94487,748",МТЧ,100000062378
26794174,11/14/2021,"1199845,687",км,100000062377
26794158,11/14/2021,"94688,736",МТЧ,100000062377
26794144,11/14/2021,"1183255,655",км,100000062376
26794126,11/14/2021,"93128,746",МТЧ,100000062376
26794083,11/14/2021,"95010,665",МТЧ,100000062373
26794075,11/14/2021,"1178322,424",км,100000062372
26794064,11/14/2021,"95027,950",МТЧ,100000062372
26794046,11/14/2021,"1196894,043",км,100000062371
26794019,11/14/2021,"1211361,307",км,100000062370
26794003,11/14/2021,"99614,910",МТЧ,100000062370
26793991,11/14/2021,"1211576,136",км,100000062369
26793900,11/14/2021,"95996,827",МТЧ,100000062369
26793809,11/14/2021,"1187310,184",км,100000028868
26793828,11/14/2021,"94906,944",МТЧ,100000028868
26791586,11/13/2021,"347818,000",км,100000008673
26791501,11/13/2021,"359072,000",км,100000008674
26790861,11/14/2021,"29110,130",МТЧ,100000008674
26790508,11/14/2021,"29794,230",МТЧ,100000008673
26784654,11/13/2021,"40019,712",МТЧ,100000065977
26784644,11/13/2021,"504055,915",км,100000065977
26784417,11/13/2021,"771880,334",км,100000065636
26784496,11/13/2021,"56966,692",МТЧ,100000065636
26784477,11/13/2021,"787597,279",км,100000065634
26784463,11/13/2021,"58431,392",МТЧ,100000065634
26784449,11/13/2021,"57127,692",МТЧ,100000065632
26784425,11/13/2021,"775164,792",км,100000065632
26784405,11/13/2021,"852309,843",км,100000065624
26784360,11/13/2021,"61451,017",МТЧ,100000065624
26784310,11/13/2021,"777133,721",км,100000062396
26784375,11/13/2021,"60661,722",МТЧ,100000062396
26784365,11/13/2021,"69830,507",МТЧ,100000065641
26784345,11/13/2021,"942151,943",км,100000065641
26784279,11/13/2021,"963768,346",км,100000065640
26784249,11/13/2021,"69760,278",МТЧ,100000065640
26784160,11/13/2021,"71029,955",МТЧ,100000065639
26784297,11/13/2021,"987076,951",км,100000065639
26784117,11/13/2021,"1030093,796",км,100000065619
26784095,11/13/2021,"78818,102",МТЧ,100000065619
26784075,11/13/2021,"1081518,369",км,100000065617
26784064,11/13/2021,"81628,816",МТЧ,100000065617
26784053,11/13/2021,"84730,039",МТЧ,100000065613
26784039,11/13/2021,"1129059,165",км,100000065613
26784023,11/13/2021,"1144433,050",км,100000065612
26784011,11/13/2021,"85969,740",МТЧ,100000065612
26784004,11/13/2021,"1084971,642",км,100000065611
26783993,11/13/2021,"83904,876",МТЧ,100000065611
26783978,11/13/2021,"1082617,151",км,100000065607
26783965,11/13/2021,"82569,742",МТЧ,100000065607
26783951,11/13/2021,"87901,947",МТЧ,100000065606
26783938,11/13/2021,"1166050,279",км,100000065606
26783835,11/13/2021,"722256,423",км,100000062389
26783822,11/13/2021,"54324,486",МТЧ,100000062389
26783811,11/13/2021,"697858,182",км,100000062387
26783729,11/13/2021,"54084,656",МТЧ,100000062387
26783734,11/13/2021,"81238,481",МТЧ,100000065971
26783715,11/13/2021,"1016351,341",км,100000065971
26783704,11/13/2021,"83471,802",МТЧ,100000065970
26783686,11/13/2021,"1088269,907",км,100000065970
26783608,11/13/2021,"1123391,072",км,100000065620
26783655,11/13/2021,"83330,640",МТЧ,100000065620
26783592,11/13/2021,"801635,444",км,100000062394
26783549,11/13/2021,"750977,697",км,100000062393
26783531,11/13/2021,"57754,594",МТЧ,100000062393
26783444,11/13/2021,"1183119,344",км,100000062376
26783434,11/13/2021,"93117,056",МТЧ,100000062376
26783347,11/13/2021,"1196755,157",км,100000062371
26783406,11/13/2021,"95939,020",МТЧ,100000062371
26783221,11/13/2021,"83883,627",МТЧ,100000065614
26783214,11/13/2021,"1086475,436",км,100000065614
26783195,11/13/2021,"806374,529",км,100000062392
26783184,11/13/2021,"63170,196",МТЧ,100000062392
26783167,11/13/2021,"62652,941",МТЧ,100000062391
26783059,11/13/2021,"795310,643",км,100000062391
26783118,11/13/2021,"843829,071",км,100000062390
26783030,11/13/2021,"64338,116",МТЧ,100000062390
26783073,11/13/2021,"959730,583",км,100000062384
26783063,11/13/2021,"77793,765",МТЧ,100000062384
26783045,11/13/2021,"940108,441",км,100000065643
26783034,11/13/2021,"68739,615",МТЧ,100000065643
26783016,11/13/2021,"71815,198",МТЧ,100000065637
26782900,11/13/2021,"995437,076",км,100000065637
26782935,11/13/2021,"823476,442",км,100000065627
26782921,11/13/2021,"60335,081",МТЧ,100000065627
26782909,11/13/2021,"804269,679",км,100000065625
26782885,11/13/2021,"59201,809",МТЧ,100000065625
26782758,11/13/2021,"95016,170",МТЧ,100000062372
26782727,11/13/2021,"1178182,733",км,100000062372
26782685,11/13/2021,"1211259,904",км,100000062370
26782674,11/13/2021,"99602,910",МТЧ,100000062370
26782576,11/13/2021,"1187169,045",км,100000028868
26782557,11/13/2021,"94896,190",МТЧ,100000028868
26781957,11/13/2021,"40871,601",МТЧ,100000065978
26781927,11/13/2021,"503762,815",км,100000065978
26781607,11/13/2021,"81745,304",МТЧ,100000065976
26781459,11/13/2021,"1062521,712",км,100000065976
26781579,11/13/2021,"1076305,599",км,100000065622
26781554,11/13/2021,"81218,150",МТЧ,100000065622
26781523,11/13/2021,"1075621,094",км,100000065615
26781509,11/13/2021,"83402,372",МТЧ,100000065615
26781485,11/13/2021,"1013549,855",км,100000065967
26781471,11/13/2021,"78387,187",МТЧ,100000065967
26781438,11/13/2021,"1178601,256",км,100000062378
26781426,11/13/2021,"94478,268",МТЧ,100000062378
26781164,11/13/2021,"778405,297",км,100000065633
26781154,11/13/2021,"57000,286",МТЧ,100000065633
26781126,11/13/2021,"61819,849",МТЧ,100000065626
26781091,11/13/2021,"857212,918",км,100000065626
26781078,11/13/2021,"60975,179",МТЧ,100000062397
26781059,11/13/2021,"796264,638",км,100000062397
26780313,11/13/2021,"510133,905",км,100000065979
26780303,11/13/2021,"40679,603",МТЧ,100000065979
26779349,11/13/2021,"93906,094",МТЧ,100000062379
26779327,11/13/2021,"1213469,283",км,100000062379
26779314,11/13/2021,"1199712,756",км,100000062377
26779296,11/13/2021,"94677,406",МТЧ,100000062377
26779240,11/13/2021,"1198173,224",км,100000062373
26779107,11/13/2021,"95000,102",МТЧ,100000062373
26779201,11/13/2021,"1211447,121",км,100000062369
26779194,11/13/2021,"95986,591",МТЧ,100000062369
26779181,11/13/2021,"1022119,902",км,100000062383
26779070,11/13/2021,"79846,334",МТЧ,100000062383
26779154,11/13/2021,"1038287,470",км,100000062382
26779137,11/13/2021,"78473,834",МТЧ,100000062382
26779118,11/13/2021,"1007321,515",км,100000062381
26779098,11/13/2021,"79641,149",МТЧ,100000062381
26779078,11/13/2021,"77653,923",МТЧ,100000065975
26779058,11/13/2021,"987430,088",км,100000065975
26779031,11/13/2021,"1001516,258",км,100000065974
26779004,11/13/2021,"80753,392",МТЧ,100000065974
26778994,11/13/2021,"1049096,324",км,100000065972
26778900,11/13/2021,"81299,969",МТЧ,100000065972
26778969,11/13/2021,"1021417,719",км,100000065969
26778949,11/13/2021,"78187,602",МТЧ,100000065969
26778934,11/13/2021,"1062590,564",км,100000065968
26778916,11/13/2021,"81151,480",МТЧ,100000065968
26778903,11/13/2021,"1107400,488",км,100000065618
26778885,11/13/2021,"83219,334",МТЧ,100000065618
26778874,11/13/2021,"1123742,200",км,100000065616
26778865,11/13/2021,"85041,159",МТЧ,100000065616
26778842,11/13/2021,"1121392,240",км,100000065609
26778827,11/13/2021,"80804,271",МТЧ,100000065609
26778700,11/13/2021,"1072041,875",км,100000065608
26778802,11/13/2021,"82971,209",МТЧ,100000065608
26778728,11/13/2021,"78504,184",МТЧ,100000062380
26778684,11/13/2021,"56892,742",МТЧ,100000062388
26778668,11/13/2021,"738817,430",км,100000062388
26778642,11/13/2021,"53940,435",МТЧ,100000062386
26778477,11/13/2021,"702484,824",км,100000062386
26778625,11/13/2021,"50306,936",МТЧ,100000062385
26778611,11/13/2021,"691279,143",км,100000062385
26778300,11/13/2021,"513833,561",км,100000065981
26778395,11/13/2021,"40945,862",МТЧ,100000065981
26778353,11/13/2021,"41415,883",МТЧ,100000065980
26778337,11/13/2021,"518370,893",км,100000065980
26778213,11/13/2021,"777915,364",км,100000065635
26778129,11/13/2021,"59712,533",МТЧ,100000065635
26778188,11/13/2021,"764564,761",км,100000065631
26778100,11/13/2021,"56245,023",МТЧ,100000065631
26778155,11/13/2021,"803559,946",км,100000065630
26778144,11/13/2021,"59736,445",МТЧ,100000065630
26778070,11/13/2021,"818752,734",км,100000065629
26778116,11/13/2021,"59863,572",МТЧ,100000065629
26778106,11/13/2021,"728265,807",км,100000065628
26778086,11/13/2021,"52607,014",МТЧ,100000065628
26778071,11/13/2021,"861908,286",км,100000065623
26778056,11/13/2021,"62869,112",МТЧ,100000065623
26777960,11/13/2021,"753645,301",км,100000062399
26778031,11/13/2021,"59863,614",МТЧ,100000062399
26778021,11/13/2021,"58009,105",МТЧ,100000062398
26777930,11/13/2021,"751076,244",км,100000062398
26777996,11/13/2021,"795210,968",км,100000062395
26777961,11/13/2021,"60648,062",МТЧ,100000062395
26777891,11/13/2021,"949282,792",км,100000065638
26777882,11/13/2021,"69080,313",МТЧ,100000065638
26777543,11/13/2021,"60636,152",МТЧ,100000062395
26777299,11/13/2021,"1048959,530",км,100000065972
26777283,11/13/2021,"81140,650",МТЧ,100000065968
26776799,11/13/2021,"95005,813",МТЧ,100000062372
26776851,11/13/2021,"62641,321",МТЧ,100000062391
26776531,11/12/2021,"60624,172",МТЧ,100000062395
26774795,11/13/2021,"29098,130",МТЧ,100000008674
26774450,11/13/2021,"29782,320",МТЧ,100000008673
26771507,11/13/2021,"29086,130",МТЧ,100000008674
26771266,11/13/2021,"29770,820",МТЧ,100000008673
26767961,11/13/2021,"771729,217",км,100000065636
26767919,11/13/2021,"56954,692",МТЧ,100000065636
26767944,11/13/2021,"764412,517",км,100000065631
26767859,11/13/2021,"56233,453",МТЧ,100000065631
26767923,11/13/2021,"59724,445",МТЧ,100000065630
26767907,11/13/2021,"803375,677",км,100000065630
26767885,11/13/2021,"852142,954",км,100000065624
26767820,11/13/2021,"61439,277",МТЧ,100000065624
26767810,11/13/2021,"861766,605",км,100000065623
26767845,11/13/2021,"62857,262",МТЧ,100000065623
26767835,11/13/2021,"60661,622",МТЧ,100000062396
26767700,11/13/2021,"777019,780",км,100000062396
26767795,11/13/2021,"54074,225",МТЧ,100000062387
26767780,11/13/2021,"697722,193",км,100000062387
26767643,11/13/2021,"80744,742",МТЧ,100000065974
26767633,11/13/2021,"1001437,078",км,100000065974
26767593,11/13/2021,"83471,572",МТЧ,100000065970
26767578,11/13/2021,"1088134,883",км,100000065970
26767558,11/13/2021,"1021287,041",км,100000065969
26767538,11/13/2021,"78175,692",МТЧ,100000065969
26767480,11/13/2021,"83318,700",МТЧ,100000065620
26767505,11/13/2021,"1123247,197",км,100000065620
26767399,11/13/2021,"1081363,711",км,100000065617
26767419,11/13/2021,"81618,346",МТЧ,100000065617
26767467,11/13/2021,"83872,117",МТЧ,100000065614
26767442,11/13/2021,"1086356,345",км,100000065614
26767429,11/13/2021,"83892,876",МТЧ,100000065611
26767408,11/13/2021,"1084805,558",км,100000065611
26767386,11/13/2021,"1121300,669",км,100000065609
26767373,11/13/2021,"80794,041",МТЧ,100000065609
26767300,11/13/2021,"82558,312",МТЧ,100000065607
26767347,11/13/2021,"1082478,265",км,100000065607
26767194,11/13/2021,"1199566,306",км,100000062377
26767183,11/13/2021,"94665,876",МТЧ,100000062377
26767164,11/13/2021,"94988,432",МТЧ,100000062373
26767141,11/13/2021,"1198035,143",км,100000062373
26767050,11/13/2021,"1196608,868",км,100000062371
26767115,11/13/2021,"95928,525",МТЧ,100000062371
26767099,11/13/2021,"1211150,451",км,100000062370
